,x1,x2,x3,x4,x5,x6,x7,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39
10,0.2552158,0.024923157,2.6774318,0.9803294,0.6720254,0.7264604,2.2172081,7.629642,7.855957,8.090681,8.312668,8.537213,8.758608,8.977958,9.196861,9.410574,9.607134,9.791568,9.972082,10.108371,10.243881,10.346829,10.394468,10.384071,10.344882,10.241792,10.1386385,10.0079155,9.811747,9.541998,9.287422,8.96062,8.608991,8.259692,7.8413434,7.404631,6.963013,6.4802284,5.981818,5.46705,4.951794,4.4175744,3.8878572,3.3052418,2.7591088,2.1642916,1.5964296
11,0.20913899,0.01933665,2.1478188,1.0328609,0.7323568,0.35951075,2.646046,7.10686,7.362503,7.5914583,7.837558,8.073151,8.303102,8.5365,8.75136,8.9672785,9.166924,9.352825,9.524319,9.6712675,9.79099,9.87578,9.932584,9.909076,9.82991,9.729571,9.63596,9.483927,9.237957,9.001578,8.707949,8.400845,8.046948,7.646186,7.23777,6.821737,6.3497734,5.8735905,5.3624306,4.8566628,4.340317,3.8123481,3.2910662,2.7061987,2.1560988,1.5874853,1.0365369
12,0.23184912,0.02244874,2.2175686,1.2093154,0.7330272,0.19631553,2.9099252,6.2029524,6.5024652,6.7721834,7.0574946,7.3368416,7.6089835,7.888968,8.152667,8.411522,8.660946,8.897545,9.124075,9.319633,9.4992285,9.637972,9.754589,9.807043,9.786651,9.74169,9.703188,9.620789,9.445127,9.250499,9.029242,8.770621,8.472513,8.140054,7.7802787,7.402667,7.0018997,6.559666,6.1063113,5.654879,5.1811543,4.708882,4.210548,3.6851473,3.1905444,2.647605,2.1408422
13,0.28191343,0.024392188,3.4670768,1.2610875,0.80260444,0.46823287,2.0785055,6.854542,7.1415687,7.451654,7.7214947,8.038425,8.322443,8.611471,8.896252,9.172643,9.438947,9.691426,9.938126,10.157754,10.358997,10.557351,10.688543,10.7735615,10.8336315,10.837019,10.807587,10.731181,10.646637,10.4897,10.31961,10.077282,9.820804,9.521238,9.210628,8.86019,8.470755,8.06238,7.666401,7.2202883,6.7951913,6.2949047,5.8614445,5.329822,4.8638806,4.3301744,3.8388052
14,0.30910566,0.023754831,3.192958,0.8009108,0.7808146,0.48653582,2.3077245,8.604885,8.784522,8.976478,9.163922,9.3402815,9.526131,9.700307,9.878788,10.051979,10.208338,10.36566,10.502951,10.620579,10.720195,10.802209,10.841198,10.831675,10.791973,10.709312,10.588084,10.428485,10.249545,9.986173,9.734674,9.387595,9.043919,8.660715,8.230241,7.7904224,7.3208714,6.8115664,6.3003316,5.7427945,5.2039776,4.631651,4.0584126,3.4392614,2.8576264,2.2300477,1.6382694
15,0.35259572,0.019145567,4.359855,0.7623429,0.7101002,0.91085213,2.1478808,9.836414,10.008799,10.179469,10.362021,10.538851,10.710515,10.883274,11.051004,11.225005,11.375501,11.52559,11.665311,11.77116,11.87616,11.97565,11.999045,12.000075,11.97201,11.905331,11.816717,11.646093,11.505077,11.218762,10.982794,10.666834,10.279606,9.935534,9.503738,9.057543,8.562999,8.098972,7.599045,7.0559354,6.5037966,5.9122467,5.335909,4.7489247,4.1569943,3.5351958,2.9485612
16,0.07908963,0.019035984,4.9118986,0.92076474,0.69794804,0.030670932,2.4870348,11.749105,11.942388,12.153002,12.363048,12.535717,12.719004,12.8710785,13.022835,13.153327,13.2642145,13.35381,13.415699,13.390345,13.352264,13.240723,13.028987,12.740207,12.401039,12.191249,11.993596,11.515657,11.102412,10.741795,10.30101,9.776291,9.312834,8.816883,8.300071,7.7444267,7.203951,6.627719,6.014356,5.4907737,4.8970304,4.2616124,3.6746447,3.09892,2.4648318,1.846617,1.2462002
17,0.09392838,0.023220686,4.7687335,1.046055,0.75496083,0.775995,2.7449288,10.602524,10.847034,11.081896,11.338015,11.547444,11.76115,11.968794,12.164333,12.337611,12.490042,12.601354,12.688412,12.716517,12.69563,12.623639,12.4083,12.123664,11.826051,11.594271,11.423113,11.020292,10.587144,10.311992,9.807092,9.348471,8.951206,8.477703,8.005928,7.4805236,6.9909,6.438633,5.897805,5.3521504,4.7994747,4.240522,3.6361132,3.0953817,2.5091276,1.8894781,1.3340808
18,0.2400587,0.022678716,4.2604117,0.9685031,0.79384834,0.8261783,2.2681007,9.214837,9.429215,9.665758,9.8954525,10.112068,10.330301,10.548223,10.764827,10.972596,11.164126,11.347862,11.508962,11.652413,11.766656,11.87412,11.887621,11.8773,11.827389,11.71422,11.586149,11.420154,11.202976,10.947104,10.674254,10.331701,9.971892,9.59239,9.172194,8.740787,8.281399,7.7765446,7.3019514,6.7513404,6.2380605,5.684424,5.1376805,4.5650153,4.012995,3.3870544,2.8450737
19,0.10081239,0.025479015,4.2102103,0.95212543,0.6634618,0.79510677,3.0489488,10.506712,10.719948,10.938266,11.158033,11.360476,11.546743,11.738661,11.914467,12.07064,12.210968,12.30626,12.380348,12.394317,12.37108,12.303124,12.093974,11.79808,11.495753,11.211177,11.033826,10.671798,10.174006,9.88545,9.370471,8.930217,8.507956,8.012034,7.5025663,6.9636726,6.4410863,5.897107,5.3140464,4.7500515,4.1999226,3.57732,3.0026102,2.4184055,1.8451759,1.1929013,0.56316364
20,0.07986614,0.02101158,2.9240105,0.729977,0.81150454,0.7600797,2.7450173,10.346361,10.508764,10.6598,10.828274,10.964322,11.11457,11.23624,11.354886,11.433799,11.486985,11.511489,11.491384,11.435408,11.314021,11.108549,10.799383,10.39207,9.989497,9.674759,9.408236,8.855088,8.383931,7.975828,7.4497323,6.84937,6.3605337,5.7800636,5.2445383,4.63336,4.0299883,3.4330282,2.8332605,2.2007334,1.5537105,0.91563034,0.24737477,-0.39197326,-1.093924,-1.7575939,-2.4173937
21,0.33405632,0.022862064,1.8502785,1.2881136,0.6572689,0.47446564,2.4034553,5.031115,5.3549156,5.631984,5.947339,6.244285,6.540168,6.8446035,7.1313686,7.419772,7.6965494,7.9579697,8.222011,8.454258,8.688057,8.89184,9.055697,9.168008,9.238234,9.303269,9.329519,9.299679,9.245115,9.119622,8.969022,8.769777,8.555805,8.284722,8.012037,7.6688375,7.3252916,6.95572,6.530488,6.138877,5.7125154,5.2465935,4.8087225,4.3334317,3.859421,3.3687112,2.8681169
22,0.31549817,0.022286369,4.532791,1.2338405,0.7074524,0.015829574,2.5461376,8.024693,8.3089285,8.605734,8.881946,9.170214,9.459373,9.7392025,10.02621,10.285739,10.552172,10.811831,11.0601225,11.284837,11.489906,11.700817,11.852063,11.9323015,12.016985,12.062836,12.060004,12.001982,11.937552,11.78051,11.645449,11.434127,11.190192,10.919884,10.599242,10.278744,9.870221,9.499923,9.077679,8.632463,8.201275,7.7207203,7.287528,6.7630634,6.290292,5.7517967,5.27593
23,0.23943526,0.022852069,1.829858,0.9566586,0.70772505,0.01940643,3.0955703,6.9776335,7.2154646,7.4258385,7.6506047,7.8705664,8.085138,8.30218,8.508567,8.713431,8.905268,9.081357,9.263983,9.40055,9.524776,9.609709,9.671344,9.671189,9.617746,9.517502,9.421897,9.288788,9.070484,8.811263,8.527697,8.212013,7.8712697,7.492176,7.0665154,6.640523,6.1714907,5.672104,5.1681447,4.6533427,4.101466,3.6071382,3.03322,2.4629178,1.901992,1.2993412,0.7479168
24,0.13598959,0.022798134,4.4642773,1.0497965,0.7198211,0.6674398,2.8465562,9.895918,10.1477165,10.388611,10.642518,10.862995,11.086233,11.307206,11.520114,11.714908,11.899084,12.050761,12.183928,12.269255,12.323425,12.342474,12.252346,12.102124,11.9167185,11.719583,11.572807,11.323141,10.945625,10.6889715,10.266259,9.894592,9.5043745,9.072045,8.632492,8.129505,7.6609106,7.1377325,6.621072,6.081458,5.56039,5.0015383,4.4336143,3.881953,3.3212767,2.7112212,2.154244
25,0.3022834,0.024629552,4.683491,0.8249111,0.7962351,0.94052655,3.0106516,9.971578,10.155674,10.3491745,10.535634,10.73043,10.916297,11.110783,11.300711,11.463797,11.635478,11.79092,11.92651,12.066843,12.170662,12.249808,12.270889,12.266903,12.220661,12.127872,12.000394,11.846403,11.662079,11.373873,11.140091,10.740677,10.424003,10.026357,9.599024,9.16212,8.698149,8.1686535,7.692665,7.124223,6.6130896,6.025405,5.4167957,4.8591604,4.2622986,3.6315308,3.0221872
26,0.26424184,0.023431724,3.7902746,0.75422674,0.74676716,0.5007372,2.828951,9.663049,9.835703,10.015633,10.190834,10.354998,10.529504,10.6956005,10.864422,11.014123,11.16092,11.296364,11.419412,11.51566,11.595177,11.649731,11.652515,11.61143,11.520213,11.383548,11.237054,11.058456,10.8188305,10.519879,10.223565,9.840628,9.457131,9.052641,8.600634,8.123293,7.6262293,7.0831947,6.569953,5.9911237,5.414218,4.8392625,4.2301016,3.6031811,3.0015776,2.3600821,1.7444082
27,0.33192676,0.02409183,1.8301506,1.2259382,0.6596736,0.5995652,2.0619755,5.301279,5.603775,5.87263,6.1601887,6.452401,6.7274904,7.020815,7.2889175,7.571938,7.828975,8.074551,8.327639,8.538984,8.764091,8.949734,9.094477,9.195744,9.241249,9.285244,9.296736,9.243105,9.175772,9.0415535,8.848141,8.641669,8.407776,8.1047735,7.825547,7.461449,7.123078,6.723276,6.2752132,5.88028,5.422534,4.956054,4.4913487,4.0050054,3.5355492,3.0056703,2.5043097
28,0.22147146,0.020384196,2.880134,1.070969,0.74652755,0.6494054,2.936219,7.535193,7.8045716,8.041092,8.302582,8.547661,8.782214,9.028345,9.260516,9.486296,9.701185,9.898095,10.080517,10.2402,10.375942,10.477196,10.529882,10.52923,10.467453,10.369879,10.2795515,10.15341,9.913953,9.684557,9.414661,9.0939865,8.764113,8.382607,8.00482,7.561555,7.1344523,6.6543784,6.1801987,5.679134,5.1738133,4.6477766,4.128254,3.5680258,3.0238602,2.4459755,1.9095658
29,0.3398192,0.025468225,4.8161807,1.0314902,0.75831974,0.6648232,2.707883,9.038914,9.273709,9.523513,9.751578,9.992011,10.231426,10.466176,10.712389,10.929219,11.148822,11.358852,11.552019,11.737256,11.89915,12.051581,12.150129,12.202197,12.234191,12.208989,12.168203,12.057578,11.961543,11.777693,11.587318,11.299865,11.031733,10.704042,10.354197,9.974867,9.568724,9.116638,8.684675,8.170655,7.723525,7.1847153,6.6733913,6.1213923,5.5858355,5.0281153,4.494831
30,0.17598163,0.023496915,2.230924,1.1340296,0.75754935,0.18749824,2.1960714,6.9187536,7.1984777,7.454006,7.712321,7.959931,8.22113,8.477172,8.712364,8.945278,9.158042,9.358432,9.548025,9.698566,9.822685,9.922837,9.956864,9.906012,9.830524,9.706331,9.608244,9.466118,9.189437,8.9730425,8.65592,8.360933,7.9934025,7.616585,7.19791,6.780527,6.325665,5.845722,5.361567,4.8781557,4.3964205,3.8565483,3.3441465,2.780295,2.2448926,1.7024666,1.1515143
31,0.17437968,0.022701083,4.9876165,1.1655204,0.7221019,0.9429152,2.5931587,9.543766,9.815044,10.086948,10.379158,10.628658,10.879063,11.139443,11.389476,11.632098,11.862246,12.058479,12.249614,12.39765,12.509523,12.615542,12.59588,12.542698,12.461048,12.310627,12.2028265,12.021471,11.735875,11.504454,11.169347,10.842814,10.48867,10.110616,9.708608,9.2722025,8.846013,8.370516,7.8946033,7.36703,6.9119873,6.3695297,5.8422065,5.3234377,4.794573,4.2260656,3.7218683
32,0.324407,0.019241618,2.7414048,0.73677814,0.7829705,0.95782673,2.7360048,8.370539,8.536483,8.705631,8.888333,9.052132,9.217594,9.389312,9.552165,9.707575,9.854653,9.989819,10.109126,10.224962,10.313607,10.377492,10.403003,10.3818245,10.320171,10.231618,10.110147,9.943106,9.750886,9.455746,9.194599,8.847658,8.48813,8.085962,7.6511064,7.184948,6.7134337,6.166087,5.6814117,5.116779,4.5529957,3.9577475,3.3760743,2.7701576,2.1225824,1.5119293,0.8788006
33,0.29581103,0.020650126,3.565215,1.2081014,0.7823627,0.461399,2.5789373,7.1690006,7.4475627,7.7333765,8.021732,8.302104,8.573088,8.853972,9.123534,9.388378,9.642653,9.887325,10.122499,10.335606,10.52085,10.705312,10.832399,10.908644,10.952001,10.961219,10.938158,10.865017,10.775155,10.599098,10.444555,10.195816,9.928438,9.635222,9.312096,8.958293,8.574046,8.16129,7.7290335,7.2713084,6.8365345,6.3421926,5.882292,5.3675175,4.8794847,4.3422656,3.8436816
34,0.22201362,0.024093175,3.5004003,1.0330694,0.6955493,0.90224844,2.116216,8.363458,8.600717,8.84925,9.087538,9.327636,9.551673,9.782759,10.013482,10.236017,10.442019,10.631234,10.809941,10.952956,11.081424,11.189191,11.2094965,11.192574,11.133965,11.005054,10.885537,10.737383,10.504289,10.240374,9.952817,9.627535,9.267895,8.897426,8.477537,8.05182,7.594485,7.1072564,6.6330976,6.0951743,5.5961065,5.049745,4.523125,3.949723,3.404269,2.810327,2.2771626
35,0.20467648,0.023810862,4.3569274,1.1220645,0.7186254,0.83317304,2.1122131,8.900867,9.154459,9.424072,9.686311,9.945394,10.192569,10.441729,10.691456,10.9311695,11.154958,11.358237,11.551229,11.709233,11.842461,11.9708395,11.991659,11.976731,11.925649,11.801793,11.691846,11.544516,11.305857,11.075723,10.77649,10.472023,10.1211195,9.761354,9.36206,8.944945,8.50078,8.032387,7.573854,7.044891,6.569715,6.0218043,5.5168695,4.9648147,4.4417815,3.85639,3.3568726
36,0.3675271,0.025663484,1.8160992,0.7851654,0.7743741,0.797453,2.594585,7.0321894,7.205183,7.3958235,7.578477,7.7613463,7.935526,8.108791,8.286819,8.471521,8.625141,8.784904,8.927426,9.062816,9.176823,9.255055,9.339883,9.341427,9.325675,9.2453785,9.145177,9.043054,8.883198,8.648452,8.381588,8.073194,7.7647004,7.3797836,6.9837275,6.5285425,6.0988717,5.594492,5.0976105,4.562265,4.008469,3.445278,2.8952212,2.2908206,1.6853764,1.0464474,0.4655751
37,0.12768893,0.019895913,2.908536,0.8128102,0.78601205,0.02533826,2.615956,9.546581,9.7374325,9.91579,10.098119,10.252306,10.431105,10.587583,10.734581,10.8734255,10.992883,11.095123,11.179173,11.217111,11.215147,11.167201,11.061499,10.849778,10.620102,10.405703,10.211093,9.850148,9.470974,9.153513,8.708088,8.2878475,7.817665,7.3053856,6.8022313,6.278323,5.739483,5.1633654,4.562129,3.9892488,3.4105124,2.779142,2.169391,1.5584264,0.8967998,0.27268195,-0.3580377
38,0.26306042,0.0245247,2.222502,0.9844217,0.7005282,0.74672174,2.8087845,7.074155,7.3101983,7.534823,7.7723026,7.9899673,8.214693,8.439703,8.65736,8.872448,9.072985,9.260737,9.438677,9.585571,9.720941,9.824116,9.882933,9.881701,9.848917,9.749691,9.652914,9.545966,9.343253,9.071087,8.837869,8.487379,8.173188,7.8096237,7.4173656,6.960141,6.542571,6.0566106,5.570692,5.0661926,4.5370226,4.0043674,3.4743285,2.905222,2.3497467,1.7475078,1.1813045
39,0.12316799,0.019887999,4.481326,0.89353377,0.7183949,0.26829317,2.5437107,10.852106,11.051903,11.262234,11.468387,11.647619,11.838164,12.005329,12.175187,12.321007,12.453051,12.567725,12.660156,12.6896925,12.701916,12.668324,12.547176,12.3583145,12.114975,11.903654,11.725153,11.399652,10.9993,10.698971,10.252099,9.837775,9.385311,8.91461,8.437173,7.894949,7.3718677,6.8093185,6.2302265,5.6897306,5.1104503,4.5064635,3.9168088,3.3221006,2.717234,2.0867896,1.4900639
40,0.09909926,0.024399335,3.5831113,1.0774049,0.71676564,0.55610394,2.9757361,9.2737465,9.53265,9.772505,10.021884,10.251556,10.474285,10.691297,10.890535,11.074889,11.238759,11.366093,11.468066,11.516129,11.529397,11.479756,11.3125515,11.062592,10.781427,10.561272,10.417454,10.081796,9.635385,9.397401,8.911908,8.486845,8.101842,7.6427326,7.1880565,6.670012,6.185024,5.647702,5.124075,4.597238,4.047538,3.4809923,2.909604,2.3703232,1.7929361,1.1656258,0.5992986
41,0.2680744,0.019631889,4.799111,0.79463416,0.65615904,0.9150137,2.2392101,10.579086,10.759746,10.945176,11.142854,11.310893,11.494911,11.670017,11.841276,12.013194,12.1667795,12.312941,12.448094,12.538103,12.624149,12.701264,12.690707,12.656127,12.591347,12.440545,12.32711,12.133494,11.885498,11.596764,11.308425,10.95663,10.517281,10.148081,9.681932,9.225293,8.704027,8.221334,7.719907,7.133138,6.572909,5.9959345,5.401166,4.7935896,4.22671,3.6153066,2.9953039
42,0.34772626,0.021557549,3.462988,1.1437997,0.76997197,0.5194758,3.1226373,7.1283474,7.409029,7.6687202,7.939579,8.202644,8.464183,8.727895,8.995757,9.2437105,9.493584,9.727358,9.951431,10.167172,10.350486,10.522796,10.662151,10.762288,10.806549,10.8327055,10.81773,10.771775,10.682449,10.524603,10.382631,10.140537,9.8845,9.599283,9.2954235,8.919898,8.567712,8.144122,7.7236953,7.2605705,6.814138,6.312492,5.821563,5.3178005,4.8303194,4.2705708,3.7472842
43,0.07836936,0.020609377,2.0838382,0.86052215,0.728661,0.22354002,2.2515135,9.116035,9.317558,9.499208,9.681531,9.83961,10.014774,10.175829,10.306104,10.42054,10.508335,10.568015,10.601725,10.582179,10.495134,10.358846,10.116047,9.7487,9.4071455,9.17865,8.98151,8.4443035,8.03831,7.649089,7.186256,6.6633883,6.178788,5.6657486,5.123597,4.576561,4.008289,3.4224923,2.7950509,2.221013,1.6613476,1.0082986,0.41222715,-0.20856237,-0.8680496,-1.4803121,-2.1170123
44,0.18675977,0.023927238,4.3336916,1.0903544,0.7339633,0.22654696,2.7206862,9.164074,9.418574,9.681726,9.929956,10.167938,10.417116,10.655379,10.889444,11.105223,11.3212385,11.519991,11.701182,11.84295,11.969437,12.068466,12.107918,12.068819,11.979316,11.861931,11.7516365,11.600293,11.336678,11.110721,10.796496,10.495174,10.120048,9.751156,9.34539,8.908493,8.470392,7.966407,7.4877844,6.9719152,6.473691,5.9431276,5.4120407,4.868268,4.3253684,3.7385206,3.2074695
45,0.24302846,0.022537794,3.7390103,0.8616618,0.6432054,0.9869007,2.1120996,9.342235,9.533765,9.741498,9.94467,10.136819,10.323961,10.515124,10.706162,10.889294,11.060836,11.218059,11.364516,11.467943,11.561392,11.641317,11.635781,11.599027,11.533576,11.364432,11.239451,11.054358,10.802897,10.508833,10.197426,9.847465,9.448144,9.066921,8.600263,8.156643,7.649307,7.1447444,6.640244,6.06074,5.5203595,4.9534087,4.3829374,3.776532,3.1909401,2.5819209,1.9844024
46,0.10960064,0.021528618,3.732302,1.2268428,0.6659493,0.19121327,2.881714,8.757751,9.059986,9.3326845,9.610471,9.88144,10.140473,10.387119,10.625979,10.850135,11.056685,11.238565,11.396892,11.500417,11.579222,11.594993,11.533313,11.37158,11.174232,11.035291,10.93453,10.656022,10.315303,10.087528,9.695945,9.334614,8.966125,8.576324,8.151414,7.682248,7.2414203,6.7449102,6.260889,5.756267,5.270954,4.73609,4.2312026,3.7225323,3.1666646,2.596146,2.0935292
47,0.23220596,0.01926783,4.8950553,0.8843983,0.6791194,0.68222123,2.3030658,10.45408,10.652027,10.861752,11.081131,11.270014,11.470675,11.662069,11.854267,12.038963,12.206246,12.365403,12.51337,12.614329,12.709118,12.793993,12.785848,12.753073,12.675679,12.523541,12.406636,12.23039,11.958076,11.68992,11.381193,11.0398035,10.6196995,10.244531,9.8041115,9.337149,8.82803,8.354402,7.8454895,7.289459,6.735241,6.171283,5.60181,4.995381,4.456268,3.845177,3.2464838
48,0.10034726,0.02107008,4.6378555,0.9364644,0.73096555,0.359459,2.2974403,11.023663,11.230919,11.448672,11.667732,11.84431,12.041818,12.214571,12.386157,12.529464,12.655195,12.758055,12.833849,12.84591,12.822091,12.763707,12.579247,12.322636,12.038105,11.8146925,11.634256,11.245063,10.806765,10.522785,10.036667,9.5840845,9.139294,8.662903,8.179847,7.6378603,7.116281,6.551859,5.9651146,5.4223776,4.848398,4.2426276,3.6526394,3.0639622,2.470364,1.841042,1.2486148
49,0.113045275,0.025359176,3.9513838,0.7257295,0.800168,0.32065353,3.0597694,11.040918,11.197828,11.363491,11.52993,11.668085,11.825803,11.954194,12.079742,12.182544,12.267302,12.330312,12.372404,12.360254,12.324603,12.218568,12.0128975,11.730886,11.38966,11.143328,10.89742,10.521592,10.060463,9.738894,9.204695,8.699805,8.2112055,7.6880226,7.1782546,6.6083694,6.053589,5.4418445,4.8587427,4.2516975,3.5846548,2.978085,2.3069522,1.6812714,1.0180789,0.34870315,-0.31109953
50,0.3289596,0.021647688,3.5577233,1.1391473,0.80485606,0.09205337,2.811835,7.3128214,7.5738506,7.8485584,8.109631,8.37525,8.639624,8.900433,9.158635,9.405308,9.648641,9.887614,10.114303,10.320963,10.502444,10.670107,10.8233385,10.899276,10.955857,10.977965,10.962035,10.890153,10.824644,10.657594,10.499996,10.263072,9.999895,9.712461,9.376177,9.018278,8.627635,8.215065,7.7744384,7.3084483,6.859479,6.3746977,5.8888927,5.3728666,4.8834615,4.3205857,3.7954664
51,0.07605513,0.025508633,3.6800597,0.7348395,0.6809591,0.74045825,2.843821,11.245386,11.399677,11.567554,11.724122,11.86634,12.013387,12.138777,12.255097,12.340511,12.403844,12.425822,12.424215,12.344514,12.225633,12.03779,11.7015705,11.275829,10.8313875,10.49099,10.25701,9.745383,9.154082,8.819665,8.211645,7.6611934,7.1826444,6.6036167,6.0444427,5.457797,4.835749,4.2203503,3.6049623,2.995843,2.338514,1.7005291,1.0370634,0.41526675,-0.2370739,-0.931731,-1.6064434
52,0.35290298,0.01937516,2.8501892,1.1356457,0.64483833,0.94161856,3.0625312,6.6543565,6.9589515,7.194143,7.478656,7.7425613,7.992052,8.2554865,8.509188,8.771081,9.01582,9.237858,9.471758,9.678342,9.869522,10.044695,10.174627,10.269965,10.319854,10.33309,10.326521,10.307029,10.171476,10.025864,9.845715,9.594181,9.360002,9.085002,8.757399,8.371994,8.030145,7.613097,7.1903434,6.7136817,6.262185,5.7451744,5.285018,4.7689757,4.246135,3.7356088,3.19765
53,0.18310077,0.02411236,4.2918515,1.0760814,0.69724584,0.98937,3.1066432,9.211639,9.47008,9.712116,9.977537,10.216422,10.440737,10.685752,10.917304,11.136974,11.354054,11.532923,11.700521,11.838637,11.940886,12.032753,12.007487,11.943932,11.8525505,11.686379,11.561373,11.3969345,11.08299,10.812181,10.491239,10.134882,9.776887,9.372465,8.951003,8.48964,8.053809,7.5664577,7.056016,6.5326667,6.059726,5.4895153,4.9367723,4.4002047,3.8682208,3.269253,2.7097967
