"","V1","V2","V3","V4","V5","V6","V7"
"38",0.809648789183586,0.620580092325632,0.171699195607012,0.765985856406565,0.632303753589309,0.761878140253451,0.344070375852607
"39",0.752171898491215,0.378645345068799,0.440635151023569,0.741267849522876,0.74663563478514,0.564399346943421,0.401355730807118
"40",0.38612842664434,0.331780009829701,0.814345692760457,0.249888773589919,0.796262412235199,0.538022971943748,0.477570928759495
"41",0.629587826363248,0.182397237793601,0.709983414033748,0.549309935662925,0.436112309202843,0.742949252241611,0.678582161727681
"42",0.238709106180642,0.398094271770504,0.179300137497834,0.659976700617641,0.706070207350655,0.177997700163483,0.169764233742288
"43",0.524338496371085,0.305864954116696,0.767194083688664,0.7626201322134,0.540293487941875,0.814273574518389,0.390784414849419
"44",0.641243851008214,0.263387422560656,0.368558215235418,0.297869175461121,0.562112787707243,0.735402838711569,0.52929730533759
"45",0.23151250928134,0.272683162765286,0.252689797019993,0.658106250111567,0.743766184423759,0.430368200296944,0.198640951608715
"46",0.31073024913884,0.540584130394971,0.655081804836984,0.379434155073395,0.743689150484686,0.727346995323373,0.722199484477634
"47",0.413194941246969,0.352085814646125,0.814894950780173,0.219559471162618,0.354892368460627,0.517754071677598,0.717860261865222
"48",0.812823325255711,0.265927909074206,0.757427621251671,0.246424077188392,0.770485450101725,0.549901980621507,0.212057838436915
"49",0.718451651070209,0.642331454124767,0.778364252241241,0.762428370540962,0.755181688598823,0.599638382143487,0.757465563067148
"50",0.294181452302902,0.183661121529207,0.812570270533295,0.636538131330512,0.607470232555526,0.617482564169972,0.754375960325182
"51",0.431446560994082,0.39170362884918,0.617381266415119,0.633462939002988,0.711452412131737,0.386696639864182,0.207864577455999
"52",0.582941174669249,0.812185040495766,0.839220747191313,0.251682896529936,0.804523526709876,0.77730854395483,0.7842728409314
"53",0.723101804804726,0.551987727673666,0.351357851833367,0.810474175380805,0.313753601379256,0.738216671512695,0.561177041034069
"54",0.550879455626098,0.755800715958263,0.755829425826407,0.668716118279059,0.243356327466201,0.65388788206008,0.697185015105671
"55",0.79780521712912,0.356231402140576,0.491924808680284,0.458271599830245,0.208709205392341,0.790839245865762,0.386541136211454
"56",0.646332409313298,0.395460589477938,0.755541330427921,0.761669601743342,0.796848024237173,0.421016573425179,0.286717982642585
"57",0.671869884767599,0.259980251649686,0.196366712362418,0.757806227514288,0.495271656568686,0.392446761815983,0.730544796767266
"58",0.222861455779319,0.785963258944743,0.623364799451374,0.78591185776479,0.265624798091361,0.520505174221413,0.760163844508788
"59",0.785510076227249,0.364213549788838,0.767308652254665,0.785058818167541,0.799919076082151,0.787769074293436,0.79749240103428
"60",0.38756452214421,0.322581678730319,0.681050568247767,0.415623750420724,0.598828981687257,0.729195559245331,0.218982079638023
"61",0.704684267631616,0.754737779274263,0.490895313430927,0.676692410797143,0.727013963243924,0.647409287430841,0.838975258611375
"62",0.79318530668228,0.732801877653605,0.580544124544947,0.165435295070813,0.630940616670996,0.198738523468521,0.346819510806148
"63",0.240841340261715,0.180653398999566,0.834062053138128,0.424764606992045,0.766395636508008,0.445776194174861,0.163683701177652
"64",0.50339404026675,0.414147147837706,0.223338015605987,0.25759915776804,0.632032832499739,0.220597235013265,0.633258034909173
"65",0.293866714032658,0.507112839669309,0.457163661871775,0.301538840020716,0.60812994855264,0.812531096391904,0.766227035551419
"66",0.746570990932174,0.325649152372556,0.778846049559827,0.371729110669257,0.30438634484497,0.164981527371274,0.472567896452412
"67",0.368443906057481,0.489404250741645,0.251775002164941,0.295249661376758,0.470564643015794,0.213912248832319,0.190297531468736
"68",0.202760808571707,0.336034777912864,0.287945979646523,0.660069088384567,0.804784722409619,0.173388399611547,0.512942942308844
"69",0.393592740492342,0.564451140120451,0.337806016926101,0.48027670165032,0.224971100030642,0.703476516937895,0.321479758158268
"70",0.618424953541253,0.535828206055216,0.779689847790287,0.833500273089041,0.255415327528579,0.20341050118173,0.311707470263384
"71",0.487437871670059,0.459144899259292,0.225913953372714,0.713650281298789,0.574389090910729,0.692736955019587,0.697895692725928
"72",0.755624503431754,0.398970470116619,0.218072653289186,0.49737665328299,0.803166512970551,0.402517416420218,0.791932809318736
"73",0.284321492166637,0.24965120510399,0.164453549027821,0.296136606694956,0.77774910112095,0.463646529753401,0.676850753833016
"74",0.760225874886179,0.198652832658496,0.734405715077475,0.482007528103655,0.503656188675901,0.332910296038783,0.282607122633985
"75",0.442044968771428,0.59495619254047,0.205546826176578,0.45764328677312,0.792993861520343,0.833630998640758,0.839844970934151
"76",0.616633163461898,0.709818027510715,0.410082021042559,0.799144866855757,0.574176275405334,0.80095266863369,0.197940281522198
"77",0.718549854897108,0.797826852928323,0.202135818978801,0.431416633834626,0.433327779399435,0.435656718345766,0.418297067499778
"78",0.35287683115757,0.788079317093914,0.443060530700255,0.806455729743058,0.773316811329511,0.49385645556348,0.469225381868368
"79",0.304583621569909,0.325884360816621,0.253840227024426,0.423344955411361,0.828263362334954,0.629175699506246,0.456003918108647
"80",0.303645325847174,0.257988712677034,0.196646724154241,0.523699461270357,0.510104248764197,0.819917118122656,0.305405185371899
"81",0.750901519247534,0.876143635422079,0.335005787554837,0.690878848286404,0.171902587759687,0.666815097406477,0.559050681218214
"82",0.215205331927486,0.162768934903113,0.325620408485614,0.791006919632084,0.36642130287597,0.167067445691529,0.549894146738021
"83",0.487726528704079,0.252177038456313,0.25401400803565,0.66609025252139,0.164434568940924,0.606563198344578,0.800669727697037
"84",0.726058741356857,0.516201695984142,0.769405960083299,0.575428502444323,0.395725980242947,0.574795953880355,0.788526263035514
"85",0.414997172096191,0.741905416606169,0.394645285233302,0.819234418808948,0.236823381561466,0.578044472613226,0.529913552868326
"86",0.36987019397947,0.183321643003408,0.218817726491543,0.521862252917315,0.322379632124794,0.447985273750761,0.414500206456345
"87",0.801911081204656,0.388914755037345,0.27944022450663,0.341417871446902,0.738393486142217,0.409678958596109,0.200010739296122
"88",0.725116842306103,0.283961366294214,0.461519038101134,0.800692298357812,0.229848216531769,0.542755917109869,0.817854988500243
"89",0.277532807485666,0.257419710954331,0.377274076449248,0.365817821440694,0.540032400913246,0.734677847576211,0.650698737889499
"90",0.608503383646748,0.264249493125157,0.219564950617612,0.451425183961459,0.546749983993359,0.358856226585427,0.207338188518857
"91",0.190020317150134,0.44740675374592,0.172789231807808,0.774054133327125,0.641730679881381,0.335735157990654,0.407843285914714
"92",0.358342819909274,0.846925576870359,0.231193562073691,0.45499198619384,0.308335181329894,0.613476579027658,0.720634859225713
"93",0.810488443975453,0.733035388842865,0.738356367031403,0.773227436544897,0.713950671260158,0.178178513385239,0.794700049491949
"94",0.153034670540801,0.510236153734819,0.768678323677217,0.401556867597305,0.457850139093265,0.192403667969134,0.741212981058314
"95",0.373810307026579,0.624285753681674,0.532785876807873,0.648405712826352,0.486002347453526,0.809656280283583,0.747917137369543
"96",0.531298796783609,0.239270503526699,0.156238909758074,0.380294263459218,0.466344295559276,0.690961736786034,0.678643136791361
"97",0.784916080974392,0.780407668763277,0.577823175796773,0.187260709572525,0.472761037451157,0.827174622979743,0.810733888495772
"98",0.236959625923715,0.379497556175542,0.643756109881622,0.428502127846266,0.71560372570777,0.848111788160953,0.346276838634629
"99",0.780709359846573,0.444696992446203,0.61088542595529,0.689941471338301,0.829746949415159,0.231046085020556,0.254358464173682
"100",0.595547560158448,0.461436465095408,0.788319294449699,0.252869174802065,0.735789401859365,0.225722990606533,0.128885772467911
"101",0.579273698322999,0.144427182169893,0.370325519394624,0.22105170577424,0.2109425991397,0.251271738578827,0.436337003873341
"102",0.287050342366914,0.254502595773141,0.192845098632562,0.253301163699303,0.832838328408398,0.162210079082724,0.357718847608805
"103",0.820896567422897,0.599670408635284,0.293916608712403,0.602140712880384,0.150215082098322,0.352182856461674,0.836402471324516
"104",0.249200963479205,0.794495769898,0.176488382645301,0.1559067688254,0.278521614413708,0.774859371596074,0.846090272452275
"105",0.782954446726624,0.277640403226222,0.479591466191312,0.28400600588604,0.749860882450739,0.214951850790589,0.536113891535555
"106",0.626968477543152,0.788664930437109,0.40416810401206,0.457231484020798,0.421890534116566,0.327959222897305,0.564059870217374
"107",0.613355431145203,0.501264659765031,0.222774346656195,0.237599877997214,0.243737680688384,0.759413834883075,0.469628531763476
"108",0.855808428593882,0.633221664740267,0.682561315157945,0.764781849819206,0.532818796794338,0.474830879628804,0.297933376615227
"109",0.460760583900643,0.204378336406313,0.624813514695154,0.316362500710384,0.244815642350499,0.294221478316496,0.34056568324336
"110",0.83910068059864,0.464906258723378,0.715617189572746,0.35744081687869,0.266564557071164,0.230015325590124,0.196637986490037
"111",0.447002720365504,0.308829540234321,0.79869521865304,0.485797467935161,0.172664971885097,0.450882832586911,0.149457351379271
"112",0.81343053015339,0.766813387262635,0.353334245551669,0.583224661128042,0.619509577047633,0.339414269401721,0.73369683559041
"113",0.55571926352274,0.69932709369369,0.236467891108565,0.649365522453241,0.772674318582838,0.259716314267542,0.262739641534368
"114",0.202402026866854,0.401845112206909,0.740997248640953,0.242033364522154,0.287137310699676,0.577247510054411,0.882076598793879
"115",0.287149758704589,0.362714189995109,0.733675467520166,0.814732345707976,0.693958231342695,0.839418571791874,0.333121723379707
"116",0.87813083904254,0.715827138837602,0.43772574145082,0.658589373913186,0.160199049811723,0.572374923993251,0.455809107731184
"117",0.306428239810426,0.307793226304348,0.519530298338243,0.451029452651826,0.183623219048983,0.256964529886405,0.353513160390226
"118",0.754316679247218,0.687919579797803,0.569250179667113,0.829015324697335,0.421755059818534,0.778813537106442,0.251611032005661
"119",0.656421875522647,0.402111125044961,0.393455844176264,0.215048330313875,0.382031799038552,0.342616313526756,0.230351634736144
"120",0.287974384735076,0.522102024234511,0.273095151231362,0.216902053338243,0.358910538811266,0.759022358701244,0.617698860688193
"121",0.733563893276354,0.389352629265748,0.182660717337334,0.210973654422531,0.374321742884291,0.217866841704061,0.768291411994665
"122",0.604516021118499,0.631152949551208,0.669448033823399,0.743284807620046,0.643467831415241,0.265347066666698,0.692176095149305
"123",0.460178166376223,0.484090558748809,0.247717179167696,0.315660118744825,0.742314366727573,0.815983613527846,0.599430813636165
"124",0.455980061163602,0.704283253960253,0.833888935419032,0.787212905747729,0.282575339673262,0.71642990136455,0.40592265000302
"125",0.76997122305457,0.716293360188662,0.127648420873884,0.684164020168275,0.405249416246079,0.212927681896253,0.371732232854527
"126",0.44254579937493,0.838434587850585,0.400073629167367,0.485222246565012,0.401415965218708,0.710965486630128,0.298408403179637
"127",0.78432591225396,0.80900008089497,0.806916446864314,0.494216478167742,0.733589530415309,0.516787671632104,0.488582739904785
"128",0.276214111542504,0.417699920368235,0.814457197334763,0.767026501659188,0.481608021041582,0.694210858358361,0.259684553232917
"129",0.239115901374229,0.731389264310856,0.24430068990693,0.486956026932225,0.509525376855221,0.736163830364618,0.479526858299971
"130",0.540523024804657,0.571727389079286,0.402387373808393,0.295870237884432,0.505132686819241,0.197434888822958,0.167465320862626
"131",0.429227088889544,0.261479785440315,0.833697907955124,0.554401391194988,0.776747236439609,0.267986447608651,0.829643518904049
"132",0.240095438575605,0.30040501771291,0.82275126620775,0.21619182240084,0.758564380117139,0.212063862727315,0.593550288779894
"133",0.250919524016383,0.214171350084129,0.655950611336302,0.201837281519896,0.170157039017126,0.474983969748369,0.265946652160899
"134",0.781839151353808,0.468807325995993,0.392528515264188,0.771971046322433,0.21130316921763,0.182235591503239,0.615627905341331
"135",0.741693883285654,0.340099166389904,0.1789697630234,0.859980269947264,0.174653372416127,0.258055234159401,0.367530416630936
"136",0.606230419980042,0.294761111319385,0.21287483050485,0.141112842831644,0.667893350269849,0.500468981094629,0.36763241310665
"137",0.319184768286126,0.341276479128137,0.654602188596095,0.19475756677863,0.267145150236291,0.760613647775317,0.816458025710512
"138",0.585116600637703,0.188354255522892,0.666473116443201,0.28360917309756,0.319540771236032,0.657153570750437,0.756867761925823
"139",0.615991025112802,0.252357554578921,0.570184054478334,0.152371587037109,0.811568090496934,0.146389306332392,0.246945760363422
"140",0.591991985678207,0.810317906979879,0.780944872844353,0.255444611431391,0.400056042524113,0.789214720975462,0.672331799812644
"141",0.216332431092422,0.475307013444341,0.295516987743613,0.225153976529662,0.821215993939375,0.502610985105304,0.177083027228073
"142",0.773250358891761,0.301531727995374,0.620348127409176,0.197934442813712,0.653946493463795,0.783886294139113,0.562249894739391
"143",0.823419688794384,0.415695712968765,0.777204110129183,0.830655356340314,0.182317557072587,0.740008639314823,0.201631986935914
"144",0.693256869812671,0.174221527905989,0.157170203423593,0.388751108214725,0.20998293212225,0.180934870731609,0.329285085076059
"145",0.329822504472832,0.820306281119701,0.212886147226556,0.802392254025937,0.618442488320521,0.644696952706843,0.379274960083945
"146",0.654697742808115,0.560159073131392,0.233583007229958,0.637312117453199,0.256106100671692,0.330091219772032,0.178048158089194
"147",0.242719871384877,0.529180457674665,0.71939811469859,0.180027639367501,0.318604189072183,0.393079203360976,0.632168990110717
"148",0.795466517641762,0.666523125736538,0.252384250070754,0.795608363541076,0.778763925784704,0.491872741048341,0.403145921610121
"149",0.456717777144717,0.430213708471885,0.799250921330677,0.898287427089497,0.760056922473712,0.192158433806821,0.491899552930001
"150",0.635762891573075,0.769793643827434,0.480422726192221,0.677400242345815,0.348388128801336,0.186907480340509,0.435311562845192
"151",0.154355940677604,0.822279293839471,0.75040760890898,0.560125855247956,0.833670496904757,0.402297564863111,0.531239884403098
"152",0.743152726683795,0.802566631490918,0.189563494321104,0.334314278561302,0.421197993943526,0.540311902847694,0.693713803479477
"153",0.715997311536077,0.757586345198855,0.779820061230828,0.218080122961925,0.542967608783976,0.226522556135111,0.718288579935586
"154",0.198293110055645,0.533712287825416,0.688087268297182,0.679678691706853,0.291174682231038,0.28934548761163,0.797968457917625
"155",0.736608416187868,0.359709153958218,0.674879580776993,0.631736014208407,0.528483286776929,0.183508643026726,0.383361121122347
"156",0.865446303913719,0.156102353598602,0.581284240379813,0.295071577263501,0.799874492448551,0.425933712435217,0.614229417069437
"157",0.302760719548125,0.717878660452581,0.581501664456155,0.722730457540485,0.515179025130346,0.368059208669059,0.318405633684946
"158",0.194911074518488,0.330931950777071,0.518829190868448,0.194981165962643,0.215211934774037,0.424859138501371,0.759846155724488
"159",0.40151168764793,0.413315230418229,0.255117998232396,0.732398938004946,0.36968433534354,0.454484756636288,0.758631904320151
"160",0.671593392340641,0.184830211595952,0.724112453999842,0.762742852333438,0.51364213383093,0.301455975202378,0.154841667452216
"161",0.293942915521096,0.462660161755048,0.592711232410395,0.219446102942107,0.558278440002236,0.464059724617662,0.308407296098943
"162",0.750863132717495,0.139190618243854,0.2812329357868,0.762769350027666,0.335463039623748,0.76562940825976,0.15151505313901
"163",0.392939754614024,0.455543695808767,0.548686519580893,0.348520615346526,0.795611216487509,0.683297348801658,0.558233427079074
"164",0.136237435057468,0.78578108448509,0.675019668757042,0.2099737681158,0.377700677500368,0.621755881085235,0.66428172765224
"165",0.275110730747605,0.74087317795452,0.639781077198277,0.324020405053074,0.403386548956536,0.485686488516716,0.504203563087183
"166",0.791859774204233,0.260449522135168,0.48193438058492,0.173087649666035,0.450300449223025,0.186046036626271,0.687706793996302
"167",0.690683539436344,0.476288586478739,0.542605686363764,0.151066021084058,0.512700753654848,0.604769662433711,0.747100010029681
"168",0.766467751538206,0.3410675630107,0.824263759427209,0.796519443330821,0.698819222589111,0.824973843347747,0.305313700717699
"169",0.597549756660504,0.796084261598997,0.638569934263098,0.349272478283761,0.195484063659445,0.617588544298982,0.815725299552403
"170",0.546255286993081,0.499313104420435,0.697032035147306,0.694322043335676,0.720632838013669,0.887468262754148,0.456463746819762
"171",0.615061870767793,0.273403197766165,0.823863413332467,0.467938187741936,0.638551437316957,0.265078192059358,0.294945585556008
"172",0.234830430680478,0.339741851067491,0.484493058778142,0.595452009097644,0.695964375352749,0.518603771903639,0.492167352602642
"173",0.446447231073573,0.395648590572877,0.620722345893679,0.801438382560184,0.698338740698586,0.792307526824472,0.681778517858736
"174",0.756329685750912,0.814404601495189,0.837321234042436,0.712202126701712,0.294498791701422,0.786581550704985,0.806009935398499
"175",0.443518972742895,0.355073201516672,0.654918009233108,0.525985657616839,0.628552010283573,0.751964760328759,0.772584681457258
"176",0.61725948559129,0.745931965312222,0.840551059084974,0.167256200830976,0.754921774939314,0.344765110055247,0.675468669836089
"177",0.109414451995952,0.219001055821194,0.801105970589793,0.802638243941474,0.617475452648272,0.76035979678281,0.398804226868466
"178",0.453251857445866,0.147382460607769,0.161304112872196,0.206455715407472,0.333394454814435,0.615167362252949,0.619189278052276
"179",0.499487109654176,0.564217106998025,0.608795243702305,0.623129096968565,0.209497557321331,0.651252223694435,0.490541729422286
"180",0.76155916896899,0.764383158117504,0.165674997048103,0.877166722667607,0.205624660748261,0.489345199732459,0.809580714858923
"181",0.606515202222276,0.738799983312463,0.167098774686136,0.22364340047093,0.735232360243914,0.450791213884921,0.218302058401809
"182",0.805892295873549,0.764320219389803,0.300945960539946,0.152759762187139,0.787078179857461,0.271884116098459,0.448088460638974
"183",0.3544893937585,0.572087294664962,0.668086541123223,0.817494925989915,0.713181796472083,0.678177173790347,0.258832235948794
"184",0.189399423502153,0.471377370946633,0.812852871561918,0.519400779810705,0.440555750389991,0.446100763199822,0.598037891558372
"185",0.672182960707287,0.813713929609221,0.351022187623748,0.32208009916704,0.534373211672442,0.476856996880902,0.219232386722317
"186",0.307084519388678,0.333267453391978,0.80871315597996,0.769831212954421,0.148767530863144,0.501359044879238,0.519976239683892
"187",0.668711209718342,0.729725627315871,0.535898752399517,0.628760878332512,0.491951543297037,0.182620582262171,0.133861864756735
"188",0.197965606803453,0.708124800568301,0.527364388788585,0.832204410356906,0.223021202961012,0.741071935547632,0.710884369826206
"189",0.261050891935447,0.683619809145806,0.821624161868036,0.309974054564897,0.482100325231557,0.294927727358358,0.469761007931607
"190",0.506089619667095,0.548739949229988,0.71238782031578,0.280954226932023,0.365679975639941,0.238271073599142,0.595944235699921
"191",0.523116398892278,0.18678892351815,0.590416508725786,0.551097131656046,0.359449444984144,0.593359112384933,0.723470414768177
"192",0.168255537588906,0.199854066740721,0.796519309574884,0.6578437702058,0.829539876712923,0.301224561437615,0.846261762145237
"193",0.687880735967367,0.696121611345472,0.821151867006876,0.268679368870246,0.691033901608462,0.55247540804118,0.820350137500966
"194",0.819298281468509,0.371170393757086,0.215911129520216,0.708347912171914,0.410842365682911,0.833223882323742,0.809638560984342
"195",0.58807052283574,0.74812703210162,0.177654599015426,0.440703940745065,0.665977208828961,0.850695114896982,0.461599788046558
"196",0.557621331367671,0.191223438998248,0.276830815899768,0.64364329301432,0.74169599437734,0.210131714874005,0.35868353426407
"197",0.649520999129745,0.338006249438884,0.814646884107991,0.579882377965609,0.777538669583009,0.6650809040475,0.735401018903795
"198",0.144023690471135,0.202479235840961,0.581160936925764,0.850837958715012,0.251191947647778,0.705284873525263,0.783003650423401
"199",0.760854486658354,0.779847368674586,0.337747698036546,0.188535062269977,0.520286344630818,0.683471552067291,0.612451123901556
"200",0.737917501982738,0.552307971595554,0.562582378801133,0.614714402469486,0.569264242788166,0.153803268962569,0.618594494463294
"201",0.677414528358902,0.211005657407804,0.475644248945289,0.222062730702863,0.769321134766418,0.453046159460908,0.757732616895839
"202",0.63235189529229,0.624697451583052,0.306016229552682,0.837555479964183,0.766768887856277,0.302588035281049,0.753796413663105
"203",0.652039831998816,0.620889820579236,0.818659743513446,0.13167220702942,0.378846981889423,0.629486449806252,0.734212708379404
"204",0.39794271131765,0.813982362995273,0.613565490286623,0.522246158456604,0.427354791972175,0.711442812363472,0.557788497604284
"205",0.334174909519672,0.189512942299305,0.839848498042644,0.752134134671272,0.512294275173394,0.632119470483449,0.329120211020927
"206",0.650451192948764,0.216313118292222,0.406411884778296,0.770271930976742,0.421387021529867,0.176172246992675,0.6168119544519
"207",0.204256197627052,0.735717689154582,0.645452414684609,0.48255258882299,0.210020470177493,0.848187528130802,0.371148106881388
"208",0.420578762260615,0.251464130367007,0.351406319620495,0.527447120624536,0.595325190738949,0.251108504969539,0.188366569925216
"209",0.639539779963117,0.513867560326413,0.426198872946232,0.453111313125381,0.486275875002291,0.515260670391988,0.833910728522344
"210",0.196866746865038,0.483568681300618,0.4089969816292,0.638930857900559,0.180591407497704,0.696076080297906,0.811418810359377
"211",0.388150075727259,0.716483043817716,0.310398862751405,0.182398479427211,0.83464846950525,0.431211839853902,0.432385314676445
"212",0.607644402197766,0.173079323535843,0.193315363639238,0.699667631126154,0.675332473308634,0.583937281419348,0.264794106160087
"213",0.86348713837986,0.68185388641624,0.694764625224168,0.540987409574125,0.201176522517257,0.149922355725605,0.531551273090387
"214",0.217835904604173,0.631507166175725,0.461628667555487,0.766539219060011,0.857651334823779,0.768308927020611,0.64166515629561
"215",0.177377680957579,0.186141042419389,0.239472484363971,0.21320276239462,0.52279745065773,0.641965315061971,0.817479353129747
"216",0.267811977100209,0.579446210781054,0.714748718571442,0.147257331133966,0.279661596122663,0.650810717658635,0.218683216199075
"217",0.379210109169275,0.172451035414852,0.675577829287649,0.719176404349273,0.210564003256412,0.416194288902101,0.769951716966461
"218",0.516677749360737,0.555165864684095,0.228281457676581,0.338881967117341,0.213691646354127,0.406010006283614,0.189362758104253
"219",0.170089948004577,0.594117415403802,0.716490230250987,0.159038662833162,0.865584672346857,0.544267459088034,0.801256892135454
"220",0.556164445018367,0.156656406685215,0.266718848332908,0.122757980376569,0.428080084607878,0.367002054002631,0.165150664358342
"221",0.279200464676629,0.376521199366922,0.219359055960085,0.726742604842933,0.426137021208182,0.33541874583895,0.33807143026212
"222",0.205480604617507,0.273698119999637,0.627226316191663,0.309011231620389,0.422678718149022,0.586932930806099,0.395152643177804
"223",0.696613824013592,0.529725061011442,0.568714527104952,0.221232236400712,0.812507193644327,0.740640537016123,0.166618282895273
"224",0.773872966047376,0.232732948279794,0.77992825165356,0.443886033547256,0.156266755978693,0.319986693311948,0.457339972410118
"225",0.276376569387881,0.794753723004454,0.863386144385149,0.632028071054257,0.658811034740473,0.400891078555404,0.568620670020988
"226",0.633791227907204,0.429109962289018,0.204568478531175,0.180917148085515,0.282629891517106,0.400289758168132,0.365735979382269
"227",0.182462335833407,0.262655928313878,0.260352327215398,0.460591215486522,0.177309128943714,0.594511653864814,0.706119454724772
"228",0.41924292868824,0.765292880508467,0.4328597574757,0.20604884891861,0.726884745602758,0.178396897164144,0.181618685869995
"229",0.414154812502034,0.753045306017477,0.240522081301664,0.584850884212705,0.577923961956403,0.840060145159514,0.163549793438375
"230",0.776579945592472,0.234646557646134,0.301130289241759,0.126051718245319,0.199839138580108,0.659169938344043,0.419390596537152
"231",0.158545807798451,0.598391329296719,0.207457410571777,0.209348116518842,0.575023278885026,0.150487069337687,0.311777547127829
"232",0.610522715024883,0.332988411896047,0.477813283530908,0.510125575124315,0.239523450969777,0.75876191839049,0.753093304643233
"233",0.173149172710779,0.129088175508834,0.268678239534027,0.222534933865274,0.479483157447306,0.33194763292541,0.452458715378365
"234",0.564296223682788,0.187580380566651,0.188870760712947,0.655067028206278,0.697914526361332,0.793475739472488,0.520778895699448
"235",0.676816988216568,0.348668354181107,0.68606310187807,0.838154421049374,0.74646336897646,0.313618946629605,0.847803647873283
"236",0.556946515886753,0.855190760627505,0.568371868436807,0.413779333608458,0.337765956736781,0.179872097706131,0.777986553140188
