,x1,x2,x3,x4,x5,x6,x7,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39
28,0.22147146,0.020384196,2.880134,1.070969,0.74652755,0.6494054,2.936219,7.5333676,7.7880416,8.047668,8.300998,8.54234,8.788257,9.0222,9.263101,9.48379,9.702121,9.899961,10.080408,10.23887,10.367539,10.461014,10.526588,10.518064,10.4536295,10.373474,10.262521,10.155781,9.923428,9.732556,9.499345,9.243887,8.962342,8.693196,8.470489,8.208148,8.009515,7.8135724,7.5794573,7.392647,7.126609,6.8338966,6.473836,6.162664,5.759894,5.328423,4.8968916
29,0.3398192,0.025468225,4.8161807,1.0314902,0.75831974,0.6648232,2.707883,9.028715,9.2719145,9.516595,9.750363,9.999889,10.233551,10.464048,10.704123,10.924793,11.137216,11.342107,11.535191,11.703999,11.864689,11.990945,12.100031,12.142756,12.190496,12.170572,12.119395,12.045772,11.944358,11.747889,11.578457,11.327797,11.151923,10.917799,10.753679,10.594431,10.449017,10.22783,9.996958,9.707161,9.381972,8.900423,8.429777,8.063195,7.510357,7.0738544,6.526868
30,0.17598163,0.023496915,2.230924,1.1340296,0.75754935,0.18749824,2.1960714,6.9209685,7.180128,7.461245,7.718758,7.968176,8.226498,8.463018,8.709402,8.943739,9.154937,9.359849,9.542188,9.70086,9.834617,9.90124,9.938231,9.920708,9.823901,9.699743,9.588453,9.441056,9.199247,8.969128,8.7233715,8.455485,8.149487,7.839093,7.5560102,7.2657676,7.0377855,6.7724247,6.5508814,6.34786,6.0676746,5.7802067,5.4535923,5.1159034,4.712703,4.3389893,3.9304347
31,0.17437968,0.022701083,4.9876165,1.1655204,0.7221019,0.9429152,2.5931587,9.533638,9.813681,10.095128,10.350844,10.632064,10.887119,11.143703,11.395182,11.636151,11.851892,12.046642,12.22135,12.371128,12.478084,12.547644,12.565247,12.49304,12.397201,12.248418,12.149473,12.032616,11.751368,11.57585,11.32456,11.092096,10.919198,10.716357,10.5944195,10.442663,10.276269,10.066442,9.766204,9.474503,9.079111,8.652664,8.16587,7.7911553,7.302081,6.755246,6.3296833
32,0.324407,0.019241618,2.7414048,0.73677814,0.7829705,0.95782673,2.7360048,8.361651,8.5359125,8.7132015,8.877472,9.049205,9.232375,9.395033,9.546793,9.707951,9.850557,9.992558,10.119104,10.218334,10.306864,10.359443,10.3974495,10.379771,10.296606,10.232117,10.091604,9.928833,9.762196,9.523996,9.282356,8.981577,8.696045,8.389206,8.138679,7.84873,7.629775,7.41548,7.1978116,6.9439745,6.656244,6.3209486,5.988572,5.606623,5.162819,4.7956653,4.338591
33,0.29581103,0.020650126,3.565215,1.2081014,0.7823627,0.461399,2.5789373,7.1666536,7.4473724,7.7486587,8.024169,8.299272,8.583564,8.850914,9.128869,9.387702,9.641556,9.885018,10.116521,10.328888,10.52034,10.680374,10.80936,10.896072,10.92698,10.94988,10.927227,10.875329,10.788086,10.618684,10.49181,10.258536,10.034376,9.796899,9.588521,9.367716,9.198497,8.999922,8.759645,8.546543,8.1924515,7.8741198,7.4140034,7.1038823,6.6217175,6.1845527,5.7316785
34,0.22201362,0.024093175,3.5004003,1.0330694,0.6955493,0.90224844,2.116216,8.350403,8.600679,8.83491,9.091673,9.319159,9.558038,9.786444,10.013601,10.235424,10.437092,10.630435,10.8018875,10.953773,11.085966,11.155723,11.188468,11.179317,11.10695,10.984333,10.858831,10.754648,10.5288925,10.278412,10.067864,9.802471,9.526495,9.271937,9.056063,8.842121,8.653159,8.418205,8.14093,7.858453,7.5518603,7.1634235,6.7204275,6.3519335,5.9139295,5.436794,5.0164046
35,0.20467648,0.023810862,4.3569274,1.1220645,0.7186254,0.83317304,2.1122131,8.88803,9.154505,9.417707,9.6860075,9.941648,10.198651,10.444142,10.689941,10.929918,11.146074,11.352617,11.534214,11.699221,11.834672,11.915368,11.956759,11.943311,11.871521,11.758732,11.652945,11.567148,11.332498,11.106608,10.901021,10.650589,10.418293,10.201796,10.036897,9.848708,9.682992,9.453091,9.140479,8.817577,8.474584,8.052031,7.5532904,7.158662,6.695953,6.159051,5.7555714
36,0.3675271,0.025663484,1.8160992,0.7851654,0.7743741,0.797453,2.594585,7.0260534,7.2015343,7.3939676,7.5710707,7.7519817,7.9360495,8.125624,8.292593,8.455528,8.626823,8.784218,8.9287195,9.057131,9.173179,9.251658,9.318054,9.343232,9.318437,9.247982,9.159601,9.014146,8.883449,8.640852,8.432109,8.149649,7.8952656,7.5954776,7.283252,6.9912405,6.6918035,6.358645,6.145644,5.9183664,5.7236996,5.393277,5.101088,4.639202,4.383373,3.9261756,3.5299633
37,0.12768893,0.019895913,2.908536,0.8128102,0.78601205,0.02533826,2.615956,9.53849,9.714441,9.927901,10.096313,10.257277,10.421319,10.577251,10.735479,10.871844,10.996799,11.094885,11.169624,11.216439,11.2175455,11.145235,11.047166,10.849285,10.575878,10.403277,10.182686,9.855602,9.503545,9.200518,8.855707,8.509672,8.124372,7.8042397,7.487259,7.1827483,6.951336,6.6877413,6.474891,6.234615,5.9917088,5.626159,5.2298737,4.8453207,4.40242,4.0043755,3.5185652
38,0.26306042,0.0245247,2.222502,0.9844217,0.7005282,0.74672174,2.8087845,7.0697093,7.2992544,7.5360613,7.7672815,7.9940367,8.215101,8.4418125,8.659582,8.868147,9.070923,9.260908,9.433071,9.585896,9.724267,9.813131,9.872925,9.890757,9.853508,9.756568,9.651932,9.517506,9.347139,9.091951,8.902881,8.616984,8.352868,8.062026,7.7696695,7.521443,7.271521,7.0102386,6.8017225,6.592437,6.3751745,6.062146,5.7522035,5.386159,5.057607,4.5962996,4.1931224
39,0.12316799,0.019887999,4.481326,0.89353377,0.7183949,0.26829317,2.5437107,10.843685,11.044402,11.259777,11.458908,11.635136,11.826188,11.9985485,12.171206,12.317895,12.45515,12.556848,12.635958,12.686895,12.690428,12.606212,12.514505,12.313526,12.045742,11.875149,11.69132,11.406908,11.095899,10.873045,10.594713,10.324348,10.07284,9.886002,9.736746,9.553253,9.363016,9.110246,8.850935,8.488937,8.0693245,7.7162886,7.2162795,6.8210936,6.2918034,5.734418,5.241953
40,0.09909926,0.024399335,3.5831113,1.0774049,0.71676564,0.55610394,2.9757361,9.266033,9.523012,9.766692,10.018583,10.251015,10.470416,10.686153,10.892546,11.073619,11.233353,11.364461,11.461419,11.520977,11.525799,11.463874,11.312105,11.055982,10.771502,10.543828,10.392611,10.076502,9.65975,9.463604,9.061999,8.762005,8.455847,8.135545,7.88038,7.6522374,7.416472,7.2050676,6.962307,6.796228,6.509327,6.2213287,5.8617334,5.4816036,5.1422725,4.614576,4.259558
41,0.2680744,0.019631889,4.799111,0.79463416,0.65615904,0.9150137,2.2392101,10.5799465,10.766187,10.944195,11.121721,11.309818,11.497699,11.656798,11.845493,12.009984,12.161779,12.295613,12.415972,12.525526,12.61459,12.628291,12.652694,12.630023,12.519505,12.404382,12.285905,12.110306,11.949181,11.682497,11.484483,11.229601,10.97581,10.782805,10.66745,10.471961,10.232213,9.954463,9.598101,9.27627,8.818827,8.334694,7.797864,7.3950768,6.842036,6.264868,5.742214
42,0.34772626,0.021557549,3.462988,1.1437997,0.76997197,0.5194758,3.1226373,7.1312323,7.3993425,7.6768084,7.9442005,8.205433,8.471982,8.731969,8.999027,9.24139,9.491964,9.724045,9.948263,10.151531,10.337825,10.504681,10.635454,10.737438,10.79426,10.816831,10.805332,10.782032,10.688471,10.549123,10.410395,10.189066,9.97625,9.742781,9.556242,9.326579,9.133789,8.959652,8.7419,8.522524,8.2219715,7.902383,7.4692817,7.171028,6.756206,6.29284,5.8709326
43,0.07836936,0.020609377,2.0838382,0.86052215,0.728661,0.22354002,2.2515135,9.111832,9.293569,9.5076685,9.683187,9.85832,10.005563,10.156439,10.302715,10.419052,10.508633,10.567339,10.593932,10.575549,10.50135,10.327683,10.101621,9.758807,9.395239,9.171324,8.941217,8.441323,7.9964743,7.6534114,7.213357,6.725381,6.23217,5.8175454,5.340617,4.885407,4.4721704,4.0659714,3.6356688,3.3316379,2.9898744,2.599584,2.2556643,1.8186889,1.3495455,0.9881921,0.55769014
44,0.18675977,0.023927238,4.3336916,1.0903544,0.7339633,0.22654696,2.7206862,9.165203,9.417432,9.674739,9.930858,10.174567,10.418031,10.649525,10.886387,11.10874,11.316785,11.508907,11.6830845,11.835203,11.953046,12.020217,12.062437,12.029519,11.9377775,11.827257,11.710866,11.586794,11.365319,11.152047,10.929977,10.690376,10.474124,10.254161,10.089237,9.929884,9.76058,9.539612,9.295505,8.97636,8.605225,8.241736,7.7684355,7.3713303,6.864558,6.3945017,5.9404736
45,0.24302846,0.022537794,3.7390103,0.8616618,0.6432054,0.9869007,2.1120996,9.33161,9.537679,9.727222,9.941768,10.132546,10.327871,10.51633,10.708457,10.895644,11.061641,11.212934,11.350549,11.4709635,11.568883,11.601912,11.612252,11.5972,11.486323,11.354634,11.220327,11.07013,10.861745,10.583742,10.361258,10.0811,9.797414,9.545954,9.350171,9.142086,8.932913,8.681815,8.383707,8.0817175,7.7405257,7.31306,6.8311987,6.4640718,5.963517,5.4775624,4.983519
46,0.10960064,0.021528618,3.732302,1.2268428,0.6659493,0.19121327,2.881714,8.757526,9.046135,9.3195915,9.618558,9.881347,10.13128,10.3837385,10.626867,10.845384,11.057112,11.236707,11.389186,11.505991,11.5708275,11.574869,11.520838,11.349617,11.157595,11.022799,10.921785,10.662734,10.339617,10.149603,9.858437,9.590768,9.316522,9.05974,8.84384,8.627805,8.457469,8.256256,8.035379,7.7939134,7.4654036,7.1481795,6.724957,6.4181404,6.0050516,5.510657,5.086175
47,0.23220596,0.01926783,4.8950553,0.8843983,0.6791194,0.68222123,2.3030658,10.4477415,10.65551,10.859924,11.059848,11.260181,11.469786,11.649506,11.853613,12.032743,12.202003,12.3491125,12.479589,12.599555,12.690953,12.712345,12.74357,12.710056,12.602271,12.484031,12.366647,12.199962,12.009648,11.775288,11.568169,11.318543,11.084132,10.904011,10.8050995,10.604593,10.384994,10.109495,9.770735,9.441981,8.95992,8.5172415,7.9931087,7.590342,7.0275483,6.426983,5.9411554
48,0.10034726,0.02107008,4.6378555,0.9364644,0.73096555,0.359459,2.2974403,11.0159,11.22446,11.454153,11.655661,11.841124,12.034662,12.2078905,12.382311,12.527701,12.655132,12.746359,12.807867,12.840076,12.816566,12.69656,12.544128,12.275442,11.962341,11.766258,11.5879965,11.257076,10.926961,10.694976,10.409306,10.126959,9.873328,9.696144,9.531008,9.349211,9.133827,8.877242,8.581227,8.220084,7.8300133,7.4421463,6.966104,6.5672317,6.04265,5.488259,5.0192313
49,0.113045275,0.025359176,3.9513838,0.7257295,0.800168,0.32065353,3.0597694,11.023577,11.199347,11.357453,11.523541,11.65333,11.8296,11.953268,12.079497,12.172384,12.266283,12.32956,12.362299,12.361929,12.315636,12.188014,12.007406,11.698599,11.337655,11.08469,10.868746,10.533457,10.126915,9.84903,9.46383,9.14741,8.849906,8.586436,8.326806,8.143483,7.9181285,7.6951184,7.451731,7.196203,6.843759,6.5184984,6.10781,5.6407065,5.1773634,4.6564727,4.225449
50,0.3289596,0.021647688,3.5577233,1.1391473,0.80485606,0.09205337,2.811835,7.3201475,7.5825315,7.864512,8.11758,8.379562,8.652641,8.89897,9.165257,9.407647,9.648342,9.879763,10.105098,10.314249,10.495874,10.654837,10.785007,10.904626,10.93801,10.960029,10.943168,10.902191,10.830363,10.670989,10.5341425,10.314815,10.104461,9.847162,9.635507,9.433366,9.271345,9.06953,8.866008,8.633242,8.314543,8.012213,7.5369415,7.2374377,6.7797165,6.335638,5.9095707
51,0.07605513,0.025508633,3.6800597,0.7348395,0.6809591,0.74045825,2.843821,11.224897,11.405081,11.550615,11.730581,11.858366,12.0189295,12.142967,12.255674,12.33861,12.39535,12.426464,12.406305,12.343508,12.219156,12.015302,11.703281,11.269596,10.805519,10.472023,10.24117,9.782303,9.243927,8.993403,8.455273,8.041182,7.6997385,7.327407,6.974386,6.7173996,6.373472,6.071698,5.744117,5.4599414,5.039463,4.658242,4.183798,3.6059444,3.2538922,2.7432177,2.1992483
52,0.35290298,0.01937516,2.8501892,1.1356457,0.64483833,0.94161856,3.0625312,6.661618,6.932221,7.196543,7.4733105,7.7331476,7.9911604,8.246359,8.515356,8.76583,9.016615,9.245429,9.46762,9.679066,9.864511,10.04461,10.17443,10.266008,10.312448,10.328623,10.32946,10.264627,10.185457,10.0266695,9.908742,9.6871195,9.4691305,9.237755,9.025403,8.736175,8.539682,8.352694,8.081819,7.9286237,7.5583663,7.253109,6.802129,6.5361853,6.145637,5.7092123,5.25387
53,0.18310077,0.02411236,4.2918515,1.0760814,0.69724584,0.98937,3.1066432,9.1947975,9.456853,9.717192,9.957801,10.2055435,10.447038,10.683985,10.921874,11.146201,11.348616,11.527653,11.693206,11.826147,11.920389,11.995697,11.999728,11.928444,11.823828,11.651428,11.523473,11.404218,11.099501,10.907884,10.638065,10.372335,10.157764,9.947681,9.785357,9.605764,9.439628,9.246947,9.015702,8.745817,8.432572,8.037865,7.5879483,7.248641,6.792636,6.29065,5.8557777
