3.352805883224192485e-01,2.334406064627942562e-02,2.266607345503139470e+00,1.159591513843938992e+00,7.538146756460756270e-01,7.642593588509165592e-01,2.388799524713445699e+00
3.157384454870131307e-01,2.165051741548159117e-02,3.154095998377777654e+00,1.144760709713725566e+00,7.743944142613251591e-01,5.687553534739867578e-01,2.453531975812043520e+00
1.912836650590755971e-01,2.132246006880790523e-02,4.387340786109508173e+00,8.499332641539513178e-01,7.833272342023358537e-01,5.426427422243105259e-01,2.539655149498229125e+00
2.740598609635043204e-01,2.027678066455520720e-02,4.042945266311368080e+00,1.029585961397754934e+00,7.185002156565117870e-01,7.455197597191949299e-01,2.766797842752279468e+00
1.411610961014183041e-01,2.178665990239352784e-02,2.291690453742852185e+00,1.095986020370584679e+00,7.670926373231179429e-01,1.862177231618482032e-01,2.191833584128785262e+00
2.382750887661689021e-01,2.114105467881687017e-02,4.231740476172591414e+00,1.157572079328039960e+00,7.372528278295374937e-01,8.161308387732051361e-01,2.441586388779843464e+00
2.780229093427927789e-01,2.084371195792459122e-02,2.916242110276879185e+00,8.787215052766725876e-01,7.411803017873037636e-01,7.380488103244532416e-01,2.598105955031476455e+00
1.387142531556556091e-01,2.090878213935700239e-02,2.533876330165976576e+00,1.094863750066940256e+00,7.738779131962766344e-01,4.360645182939745790e-01,2.224464275317847850e+00
1.656482847072056064e-01,2.278408891276479525e-02,3.861769955962047085e+00,9.276604930440369712e-01,7.738640470872435451e-01,7.300735253701392535e-01,2.816085417459726514e+00
2.004862800239694542e-01,2.146460070252287355e-02,4.389153337574571268e+00,8.317356826975708106e-01,7.038806263229129279e-01,5.225765309608220166e-01,2.811182095907700962e+00
3.363599305869417466e-01,2.086149536351944098e-02,4.199511150130513570e+00,8.478544463130350817e-01,7.786873810183104760e-01,5.544029608152919453e-01,2.239625357433713937e+00
3.042735613638710701e-01,2.349632017887336860e-02,4.268602032396095147e+00,1.157457022324577256e+00,7.759327039477881272e-01,6.036419983220521202e-01,2.855936086265876916e+00
1.600216937829866959e-01,2.028562785070444838e-02,4.381481892759873098e+00,1.081922878798307064e+00,7.493446418599947201e-01,6.213077385282723686e-01,2.852444835167455395e+00
2.066918307379878861e-01,2.174192540194425788e-02,3.737358179169892658e+00,1.080077763401792623e+00,7.680614341837126435e-01,3.928296734655402078e-01,2.234886972525278903e+00
2.581999993875446764e-01,2.468529528347036123e-02,4.469428465731332345e+00,8.510097379179615285e-01,7.848142348077776775e-01,7.795354585152816096e-01,2.886228310252481943e+00
3.058546136336068311e-01,2.286391409371566277e-02,2.859480911050110929e+00,1.186284505228482944e+00,6.964756482482661326e-01,7.408345047975680719e-01,2.634130056368497730e+00
2.472990149128733162e-01,2.429060501170784286e-02,4.194237105227142770e+00,1.101229670967435403e+00,6.838041389439162288e-01,6.573490032394792015e-01,2.787819067069408074e+00
3.312537738239008100e-01,2.149361981498403018e-02,3.323351868644937035e+00,9.749629598981469636e-01,6.775676569706213792e-01,7.929308534071044523e-01,2.436791483918943069e+00
2.797530191665213439e-01,2.176822412634556517e-02,4.193286390412139575e+00,1.157001761046005051e+00,7.834326443626911107e-01,4.268064076909272031e-01,2.323991320386121107e+00
2.884357608209836554e-01,2.081986176154780252e-02,2.348010150795979634e+00,1.154683736508572700e+00,7.291488981823635029e-01,3.985222941978231459e-01,2.825515620347010426e+00
1.357728949649684713e-01,2.450174281261319892e-02,3.757103838189534528e+00,1.171547114658873845e+00,6.878124636564449945e-01,5.253001224791988832e-01,2.858985144294930336e+00
3.270734259172646818e-01,2.154949484852186625e-02,4.232118552440394588e+00,1.171035290900524384e+00,7.839854336947871261e-01,7.898913835505017023e-01,2.901166413168736469e+00
1.917719375290314054e-01,2.125807175111223135e-02,3.947466875217631177e+00,9.493742502524343818e-01,7.477892167037062388e-01,7.319036036528776545e-01,2.247449749990965806e+00
2.995926509947494099e-01,2.428316445491984082e-02,3.319954534322059114e+00,1.106015446478285646e+00,7.708625133839063226e-01,6.509351945565325925e-01,2.948042042230853532e+00
3.296830042719752218e-01,2.412961314357523618e-02,3.615795610998325138e+00,7.992611770424877804e-01,7.535693110007792850e-01,2.067511382338357850e-01,2.391906047210947239e+00
1.418860556889831037e-01,2.026457379299696077e-02,4.452404775355821798e+00,9.548587641952268612e-01,7.779512145714414517e-01,4.513184322331123544e-01,2.184962582330746805e+00
2.311539736906950415e-01,2.189903003486394148e-02,2.437015451499757290e+00,8.545594946608239262e-01,7.537659098499530641e-01,2.283912626631323661e-01,2.715581579447365446e+00
1.599146827711037111e-01,2.254978987768516130e-02,3.208640084176857421e+00,8.809233040124295755e-01,7.494633907394752104e-01,8.144057854279850295e-01,2.865836550173103348e+00
3.138341369169391770e-01,2.127954406660789027e-02,4.270191963547429026e+00,9.230374664015541519e-01,6.947895420720946458e-01,1.733317120975612635e-01,2.534001722991225503e+00
1.852709280595435382e-01,2.242582975519151478e-02,2.530857507144305352e+00,8.771497968260547617e-01,7.247016357428429645e-01,2.217731263439958189e-01,2.215036210559671481e+00
1.289386749143803801e-01,2.135224344539004768e-02,2.650221732833526023e+00,1.096041453030740076e+00,7.848612500337314168e-01,1.816545156154315555e-01,2.579625524808993653e+00
1.938215317673962768e-01,2.295115798084315650e-02,2.814759855856133086e+00,9.881660209901919067e-01,6.804947980055155998e-01,7.064417517685160908e-01,2.363272126718842792e+00
2.702644842040260453e-01,2.275079744238651253e-02,4.272976497707946741e+00,1.200100163853424551e+00,6.859747589551442593e-01,2.113763961699127170e-01,2.352229441397623688e+00
2.257288763678200749e-01,2.221401429481504458e-02,2.445516046129956322e+00,1.128190168779273250e+00,7.433900363639311948e-01,6.958095854693910898e-01,2.788622132780298468e+00
3.169123311667964016e-01,2.179279329081633410e-02,2.419639755854313901e+00,9.984259919697939800e-01,7.845699723346991616e-01,4.084922422560158251e-01,2.894884074530171603e+00
1.566693073366565714e-01,2.074755843572792871e-02,2.242696711791809072e+00,8.776819640169735148e-01,7.799948382017709569e-01,4.690100644558669596e-01,2.764841351831307747e+00
3.184767974613008645e-01,2.039056982860946998e-02,4.123538859755667474e+00,9.892045168621930173e-01,7.306581139616621368e-01,3.395811930783951826e-01,2.319346048576402808e+00
2.102952893822855329e-01,2.316469334778328837e-02,2.378304526382707174e+00,9.745859720638718748e-01,7.827388950736617890e-01,8.352946886543504146e-01,2.949024817155590394e+00
2.696552755770453280e-01,2.396872619257500378e-02,3.053270669440444784e+00,1.179486920113454129e+00,7.433517295729601404e-01,8.029431419473530562e-01,2.223672518120083819e+00
3.043069506650167289e-01,2.458478797049826192e-02,2.367048202630043008e+00,9.588499803007755062e-01,7.179990002918983372e-01,4.413001511623083628e-01,2.472675686274749207e+00
1.799781225935738194e-01,2.451655521965739881e-02,3.162099751310841533e+00,1.183873437845834875e+00,7.791970260393119574e-01,4.989178910078452267e-01,2.530224681511255902e+00
1.635584313337690721e-01,2.128119052571634737e-02,2.537672749180605702e+00,9.540069732468166031e-01,7.890874052202917488e-01,6.328839425111835171e-01,2.515284427462771255e+00
1.632394107880391632e-01,2.080592098873923837e-02,2.348934189708995035e+00,1.014219676762214251e+00,7.318187647775554749e-01,8.217179469414294113e-01,2.345107859470245693e+00
3.153065165441615858e-01,2.513300544795455185e-02,2.805519098930961963e+00,1.114527308971842379e+00,6.709424657967436589e-01,6.701469464324122383e-01,2.631727269776581668e+00
1.331698128553452376e-01,2.013938254432178984e-02,2.774547348002526448e+00,1.174604151779250483e+00,7.059558345176746297e-01,1.753967712346137242e-01,2.621380385813963709e+00
2.258270197593868767e-01,2.076523926919418908e-02,2.538246226517644644e+00,1.099654151512833966e+00,6.695982224093662838e-01,6.104975663611321712e-01,2.904756792297651824e+00
3.068599720613314208e-01,2.261341187188899496e-02,4.239039668274886097e+00,1.045257101466593674e+00,7.112306764437305029e-01,5.790479943415514086e-01,2.891034677230130967e+00
2.010990385127049696e-01,2.419333791624318081e-02,3.002329441269896648e+00,1.191540651285368790e+00,6.826282086810638861e-01,5.822640278870937491e-01,2.598802314741208264e+00
1.857558659530198220e-01,2.028325150102385649e-02,2.422098497422092045e+00,1.013117351750389084e+00,6.980283337824628731e-01,4.535054210132534180e-01,2.468385233295669945e+00
3.326497676095830913e-01,2.172240328526141295e-02,2.622152740871878773e+00,9.048507228681411663e-01,7.729108275055990296e-01,4.155821690101478838e-01,2.226012135404618064e+00
3.065397263840750064e-01,2.098772956405949713e-02,3.223012825733742037e+00,1.180415379014687183e+00,6.813726789757184044e-01,5.473283579387703268e-01,2.924176137005274345e+00
1.543611545451264444e-01,2.080193797668031599e-02,2.945004452282518059e+00,9.194906928644164257e-01,7.372058321643842893e-01,7.373310691004488771e-01,2.735289573815133934e+00
2.668911504398943091e-01,2.084974645187609790e-02,2.424564337038119355e+00,9.708551103768753299e-01,7.384149971188046502e-01,3.652676643195726935e-01,2.234292153026308458e+00
1.246069078310455686e-01,2.213184727622143771e-02,2.270204464965766444e+00,1.164432479996274861e+00,7.555115223786486034e-01,3.423778064107474983e-01,2.460862913083627035e+00
1.818365587691531671e-01,2.492847903809251170e-02,2.462938754843180256e+00,9.729951917163039976e-01,6.955003326393809360e-01,6.173418132373813538e-01,2.814317390925055840e+00
3.355660709516540829e-01,2.413124772190005513e-02,4.136576011203629832e+00,1.163936461926938115e+00,7.685111208268284866e-01,1.863967282513866175e-01,2.898011055925902468e+00
1.120317879838723385e-01,2.257165307614373423e-02,4.236638468134815483e+00,9.409341205583829915e-01,7.224130250367877260e-01,2.004796312894426558e-01,2.837570668595894574e+00
1.870955043890368819e-01,2.337000027577171984e-02,3.458193393465981202e+00,1.089043427695811195e+00,7.274804225416346970e-01,8.115597174807471781e-01,2.845146365227583463e+00
2.406415909064270886e-01,2.067489352468689090e-02,2.215588402201643881e+00,9.281765580755307887e-01,7.239419732006696639e-01,6.940521194181736853e-01,2.766866744574238091e+00
3.268714675312933138e-01,2.446285368134294008e-02,3.606816480129350744e+00,8.123564257435149649e-01,7.250969867412082603e-01,8.289028767499455608e-01,2.916129294000222139e+00
1.405662728140630868e-01,2.165648289322879422e-02,3.824395162609352639e+00,9.571012767077595740e-01,7.688086706273986604e-01,8.496306702793434695e-01,2.391292827657130804e+00
3.254411823478348120e-01,2.211287894712342036e-02,3.715921905652456836e+00,1.113964882802980449e+00,7.893544508947286653e-01,2.387356241703504633e-01,2.287425064516260598e+00
2.624861704538723473e-01,2.223005525566785351e-02,4.301453671684006608e+00,8.517215048812389888e-01,7.724420923346857482e-01,2.334657607004676783e-01,2.145640922888739421e+00
2.569530574298196646e-01,2.001099027518924919e-02,2.922074214002258863e+00,8.326310234645439845e-01,6.779696678451460068e-01,2.587590211930387296e-01,2.493060814376875101e+00
1.575971164047507700e-01,2.078151817041198543e-02,2.336388825487454746e+00,8.519806982195817779e-01,7.899108991135116442e-01,1.705879782918967580e-01,2.404222297797949714e+00
3.391048329237849601e-01,2.319769286044698689e-02,2.669924808750929746e+00,1.061284427728230284e+00,6.670387147776979386e-01,3.586610278970572829e-01,2.945134792596702855e+00
1.447283275829296945e-01,2.456147038928600118e-02,2.282411662729493251e+00,7.935440612952399109e-01,6.901338905944673918e-01,7.771107778801132904e-01,2.956082007871070783e+00
3.262045118870521843e-01,2.094348282258355273e-02,3.282651838431329239e+00,8.704036035316239373e-01,7.749749588411329881e-01,2.228023322826831187e-01,2.605808697435176846e+00
2.731692823646716950e-01,2.452065451305976418e-02,3.033754743239797769e+00,9.743388904124787864e-01,7.159402961409818689e-01,3.346796306683319511e-01,2.637387653345632632e+00
2.685408465893690533e-01,2.250885261835521706e-02,2.435155343965443642e+00,8.425599267983283625e-01,6.838727825239091507e-01,7.618196965342443061e-01,2.530680240892727806e+00
3.509748657219198820e-01,2.343255165318186908e-02,3.952452340021218369e+00,1.158869109891523586e+00,7.359073834229807876e-01,4.800825708325159313e-01,2.336664715575206497e+00
2.166585985262186320e-01,2.043064835484419139e-02,3.761884598494008358e+00,8.898175004262303123e-01,6.840668156230897967e-01,3.012792635333310098e-01,2.384839222064996989e+00
3.452942314035375992e-01,2.225434381106364615e-02,4.061536725590062069e+00,9.144644901272139803e-01,6.879816202728095131e-01,2.377151723342227629e-01,2.222200924733741978e+00
2.119809249242713689e-01,2.116180678164024734e-02,4.335694221555032257e+00,9.914784807610965700e-01,6.710796949393175170e-01,4.563740042610418546e-01,2.168886807058576061e+00
3.365663802521525749e-01,2.436769371083844643e-02,2.866003010320507194e+00,1.049934796676825099e+00,7.515117238685738998e-01,3.460201267077037679e-01,2.829077424217163461e+00
2.489445495977316292e-01,2.389528965585582809e-02,2.480344040658264415e+00,1.089619313471944517e+00,7.790813773449107860e-01,2.671191511248665607e-01,2.296895794933835777e+00
1.288166891347303777e-01,2.181291578544836129e-02,4.145290920515144251e+00,8.452200187132923315e-01,6.916847159259417177e-01,5.814750349538668761e-01,2.996746556637083003e+00
1.576309179595602461e-01,2.153899932996576269e-02,4.121129042816547461e+00,1.188839407424785666e+00,7.649124816416851269e-01,8.410243860739552435e-01,2.376427547419068809e+00
3.585644852744636069e-01,2.401078997186321257e-02,3.144494946787705913e+00,1.095153624347911414e+00,6.688358289661101574e-01,5.766511747533185073e-01,2.515064291736238022e+00
1.641856015355448450e-01,2.115455258413043507e-02,3.414449984516202186e+00,9.706176715910954655e-01,6.730521794288168991e-01,2.643948845875409570e-01,2.399469871240955232e+00
3.164676709440541469e-01,2.381543705858462159e-02,3.578525592901472763e+00,1.197409194818400913e+00,7.159159107673360722e-01,7.810254017353776002e-01,2.284320466166396724e+00
2.831834376776999895e-01,2.181477787531472742e-02,2.998404285781671064e+00,8.290289981883249837e-01,7.087657238269393645e-01,3.491901503914884297e-01,2.260297347251842837e+00
1.579112908099258583e-01,2.265471416964157797e-02,2.601213999063494597e+00,8.301412320029457614e-01,7.046038969860278778e-01,7.614321351142315786e-01,2.697999712577658027e+00
3.094117237139603627e-01,2.172546840486023687e-02,2.302780367213202339e+00,8.265841926535185680e-01,7.073779137191723576e-01,2.256881732870203994e-01,2.868169295553971487e+00
2.655354471802896521e-01,2.341807064685845485e-02,3.909178511617216856e+00,1.145970884572027559e+00,7.558242096547433952e-01,2.726935960000310133e-01,2.782158987518714710e+00
2.164605765679158411e-01,2.238863391124166352e-02,2.517466691253396505e+00,8.893960712468949037e-01,7.736165860109631698e-01,8.178237773925675080e-01,2.677356819408866606e+00
2.150332207956247021e-01,2.392998277772177135e-02,4.451833486882804891e+00,1.172327743448637438e+00,6.908635611411871880e-01,7.192656023509045315e-01,2.458692594503412820e+00
3.217902158385538280e-01,2.401405352132063298e-02,2.121239788883817035e+00,1.110498412100964893e+00,7.129448949242942479e-01,2.207984050772904827e-01,2.420057423125615337e+00
2.104655717874762133e-01,2.486904211495409578e-02,3.020242976252310640e+00,9.911333479390072032e-01,7.122548737393674667e-01,7.138558317638267203e-01,2.337201495592989620e+00
3.266708101663464148e-01,2.466300056626478943e-02,4.362824274652235879e+00,9.965298869006451454e-01,7.720461154747556565e-01,5.216197949157830305e-01,2.552098496092407132e+00
1.539127979244513666e-01,2.192389944257764484e-02,4.387708751204717927e+00,1.160215900995512639e+00,7.266894437874847901e-01,6.972687497747774854e-01,2.293443545153196261e+00
1.412994064672378758e-01,2.411972485017599074e-02,2.506192276692869036e+00,9.921736161593349701e-01,7.317145678339398440e-01,7.388021920609717519e-01,2.541865349878967173e+00
2.437778284335833934e-01,2.300209172355500292e-02,3.027878333567696867e+00,8.775221427306592048e-01,7.309238836274634110e-01,2.054605399347284311e-01,2.189235812574767515e+00
2.059372102224449608e-01,2.083035849808220416e-02,4.451203096251909130e+00,1.032640834716992639e+00,7.798145025591296520e-01,2.753065831325644530e-01,2.937497176361575146e+00
1.416324491157057164e-01,2.110283512399037040e-02,4.415079178485574296e+00,8.297150934405039813e-01,7.765415884210850050e-01,2.199432241000418564e-01,2.670711826321280125e+00
1.453126381655702182e-01,2.049919945058890219e-02,3.864637017409796371e+00,8.211023689119375524e-01,6.706282670230826470e-01,4.802341300508852773e-01,2.300519716941815673e+00
3.258253114602947531e-01,2.228165128197195227e-02,2.995344100371820417e+00,1.163182627793459822e+00,6.780345704591733691e-01,1.904132355882066363e-01,2.695659533035704047e+00
3.121759203171223795e-01,2.138069416472932610e-02,2.290600217977219799e+00,1.215988161968358350e+00,6.714376070349028502e-01,2.654746818178070344e-01,2.415309370792957822e+00
2.661183427932143353e-01,2.106332777923569308e-02,2.402486940666005211e+00,7.846677056989863619e-01,7.602208030485728685e-01,5.054642912836826429e-01,2.415424626810514397e+00
1.685228212172828477e-01,2.138893535389695816e-02,3.860187222367112980e+00,8.168545400671779477e-01,6.880861270425323584e-01,7.630075112975638341e-01,2.922597569052878264e+00
2.589396442168190315e-01,2.031847978866024515e-02,3.899361284262562677e+00,8.701655038585359714e-01,6.975173388224857884e-01,6.605820350429326693e-01,2.855260570976179579e+00
2.694369485383527052e-01,2.076650288205244763e-02,3.581607379778501965e+00,7.914229522222653301e-01,7.860822562894481669e-01,1.549254132690680852e-01,2.279048709210666601e+00
2.612772751305904029e-01,2.467222534885915239e-02,4.277118080386364873e+00,8.532667668588345133e-01,7.120100876543403734e-01,7.913225737657073600e-01,2.759734933788287492e+00
1.335530265714234832e-01,2.232714909411038715e-02,2.675206059553922877e+00,8.350923859177971087e-01,7.878188789090875277e-01,5.075848752542508890e-01,2.200103820767722596e+00
3.229051220231987651e-01,2.111072209596761770e-02,3.747148820450280304e+00,8.187606656882271405e-01,7.577103688234830825e-01,7.860474311977219131e-01,2.635342381055511662e+00
3.399626941900905641e-01,2.190986999078135475e-02,4.264773563426303760e+00,1.198393213804188395e+00,6.728171602730657064e-01,7.426085529216747139e-01,2.227844145237583007e+00
2.957073357363081412e-01,2.021955069534192226e-02,2.218661671297856852e+00,9.332506649288350165e-01,6.777969277820050653e-01,1.891255220242929191e-01,2.372092146135946766e+00
1.721396515207628819e-01,2.474214396783790820e-02,2.402524285847634555e+00,1.181435352415562079e+00,7.513196478976937875e-01,6.482499831797745582e-01,2.428580704894857778e+00
2.825972325547591035e-01,2.292111351191974261e-02,2.470823923858861182e+00,1.082387270471919294e+00,6.860990981209045270e-01,3.367903075743116648e-01,2.201194418640789241e+00
1.425247562708581994e-01,2.270426320372265563e-02,4.074013778505347183e+00,8.080165836205005503e-01,6.973487540329930123e-01,3.991484113273662815e-01,2.714350958825110016e+00
3.304586159981990900e-01,2.366566188015576527e-02,2.532868025233487863e+00,1.177365018124645557e+00,7.801775066412467430e-01,4.969540136378575723e-01,2.455554891419436725e+00
2.152840442292038026e-01,2.201149595930319489e-02,4.337528040391234185e+00,1.238972456253698118e+00,7.768102460452681601e-01,2.002368494687527811e-01,2.555846494810900982e+00
2.761593831348455041e-01,2.438855550679203815e-02,3.285394996434328974e+00,1.106440145407488806e+00,7.027098631842404464e-01,1.950384055371039149e-01,2.491902066015066808e+00
1.124810198303853592e-01,2.475595505687629844e-02,4.176345109399633770e+00,1.036075513148773553e+00,7.900606894428562343e-01,4.082745892144798994e-01,2.600301069375500873e+00
3.126719270724903077e-01,2.461796642043642680e-02,2.325559531259643098e+00,9.005885671367811485e-01,7.158156389098346839e-01,5.449087838192171462e-01,2.783896597931808881e+00
3.034390859222662051e-01,2.430310441639198585e-02,4.273406202061732273e+00,8.308480737771549718e-01,7.377341695811157063e-01,2.342573305737598865e-01,2.811666095327212123e+00
1.274196574189193076e-01,2.273598601477791123e-02,3.970687985380700447e+00,1.107807215024111835e+00,6.924114428015868405e-01,2.964520327355136819e-01,2.901704357446916127e+00
3.104468615038751267e-01,2.151796407770752498e-02,3.927102616564076776e+00,1.079041608525044049e+00,7.351269916198472920e-01,1.916735565964587662e-01,2.433198066868252241e+00
3.542517433306645036e-01,2.009271647519021362e-02,3.618237993253382356e+00,8.770429463581005392e-01,7.839774086407391707e-01,4.316743753108648329e-01,2.694079241288463766e+00
1.629386446463624849e-01,2.402515062316806782e-02,3.618955492705311361e+00,1.133638274524291001e+00,7.327322245234623166e-01,3.743786165823684287e-01,2.359798366063988961e+00
1.262697653362859218e-01,2.131652365543949823e-02,3.412136329865878448e+00,8.169886995775857974e-01,6.787381482593266568e-01,4.306105471163573228e-01,2.858626155968671423e+00
1.965139738002961989e-01,2.189320661292760289e-02,2.541889394166906513e+00,1.139439362802967537e+00,7.065431803618371642e-01,4.599399090699251569e-01,2.857254051881770618e+00
2.883417533958179124e-01,2.029381148117166342e-02,4.089571098199478172e+00,1.157645711400062671e+00,7.324555840895674574e-01,3.084414154503541949e-01,2.174971084221004158e+00
1.599405912771726390e-01,2.223862113228533555e-02,3.655947066954303715e+00,8.316676617652641879e-01,7.404901192004025301e-01,4.694191273714853896e-01,2.348500244591805508e+00
3.152934651239483466e-01,1.997433432770697598e-02,2.628068688096439676e+00,1.157661610016599507e+00,7.003833471322746806e-01,7.679731141771624081e-01,2.171212010047081087e+00
1.935995165687681707e-01,2.218880587066136834e-02,3.510665514616946759e+00,9.091123692079154939e-01,7.832100189677516644e-01,6.864643753136414617e-01,2.630803772599353607e+00
1.063207279195391153e-01,2.450046759139562838e-02,3.927564906898238561e+00,8.259842608694799582e-01,7.079861219500662717e-01,6.255383222743826632e-01,2.750638352247031015e+00
1.535376484541857156e-01,2.418611224568164089e-02,3.811277554754314068e+00,8.944122430318444117e-01,7.126095788121764585e-01,4.908296236315488059e-01,2.569750026288516676e+00
3.292323232294392388e-01,2.082314665494617439e-02,3.290383455930236067e+00,8.038525897996209313e-01,7.210540808601445528e-01,1.941855762600082913e-01,2.777108677215821331e+00
